date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Other
18/06/18 13:15,72.65,22.82,2.05,1
18/06/18 13:30,83.52,26.78,0,1
18/06/18 13:45,88.74,24.44,0,1
18/06/18 14:00,70.13,16.92,0,1
18/06/18 14:15,95,28.8,0,1
18/06/18 14:30,94.36,28.51,0,1
18/06/18 14:45,60.08,21.56,0,1
18/06/18 15:00,52.49,19.73,0,1
18/06/18 15:15,53.28,22.75,0,1
18/06/18 15:30,69.37,22.46,0,1
18/06/18 15:45,96.12,30.46,0,1
18/06/18 16:00,84.67,25.42,0,1
18/06/18 16:15,71.68,23.72,0,1
18/06/18 16:30,50.72,18,0,1
18/06/18 16:45,42.91,11.63,0,1
18/06/18 17:00,59.47,19.69,0,1
18/06/18 17:15,43.74,13.61,0,1
18/06/18 17:30,43.56,16.06,0.5,1
18/06/18 17:45,29.05,0.04,7.13,1
18/06/18 18:00,28.94,0,7.52,1
18/06/18 18:15,42.55,25.52,1.66,1
18/06/18 18:30,43.34,33.41,0,1
18/06/18 18:45,39.85,18.94,0,1
18/06/18 19:00,40.46,11.38,0,1
18/06/18 19:15,43.2,17.82,0,1
18/06/18 19:30,32.58,2.3,0.47,1
18/06/18 19:45,35.06,6.73,0.25,1
18/06/18 20:00,37.37,9.25,0,1
18/06/18 20:15,35.6,7.88,0,1
18/06/18 20:30,28.55,0.22,4.54,1
18/06/18 20:45,26.24,0.14,8.03,1
18/06/18 21:00,7.31,0,22,1
18/06/18 21:15,6.12,0,22.57,1
18/06/18 21:30,3.85,0,23.04,1
18/06/18 21:45,3.89,0,22.9,1
18/06/18 22:00,3.82,0,20.95,1
18/06/18 22:15,3.67,1.12,12.31,1
18/06/18 22:30,3.49,5.08,0,1
18/06/18 22:45,3.42,5.22,0,1
18/06/18 23:00,3.49,5.08,0,1
18/06/18 23:15,3.42,4.64,0,1
18/06/18 23:30,3.2,4.07,0,1
18/06/18 23:45,2.74,4.32,0,1
18/06/18 00:00,3.28,4.75,0,1
19/06/18 00:15,2.99,4.54,0,1
19/06/18 00:30,2.81,4.39,0,1
19/06/18 00:45,2.81,4.72,0,1
19/06/18 01:00,2.74,4.36,0,1
19/06/18 01:15,2.74,4.32,0,1
19/06/18 01:30,2.74,4.43,0,1
19/06/18 01:45,2.77,4.43,0,1
19/06/18 02:00,2.81,4.5,0,1
19/06/18 02:15,2.77,4.79,0,1
19/06/18 02:30,2.74,4.5,0,1
19/06/18 02:45,2.77,4.5,0,1
19/06/18 03:00,2.74,4.5,0,1
19/06/18 03:15,3.24,4.21,0,1
19/06/18 03:30,3.02,4.54,0,1
19/06/18 03:45,2.74,4.54,0,1
19/06/18 04:00,2.74,4.46,0,1
19/06/18 04:15,2.77,4.57,0,1
19/06/18 04:30,2.77,4.43,0,1
19/06/18 04:45,2.84,4.46,0,1
19/06/18 05:00,2.77,4.79,0,1
19/06/18 05:15,2.77,4.68,0,1
19/06/18 05:30,3.31,5.04,0,1
19/06/18 05:45,3.1,4.97,0,1
19/06/18 06:00,2.7,4.79,0,1
19/06/18 06:15,2.81,4.68,0,1
19/06/18 06:30,2.74,4.75,0,1
19/06/18 06:45,2.84,5.22,0,1
19/06/18 07:00,2.88,5.29,0,1
19/06/18 07:15,3.64,4.97,0,1
19/06/18 07:30,3.2,5.08,0,1
19/06/18 07:45,3.35,4.79,0,1
19/06/18 08:00,3.17,4.36,0,1
19/06/18 08:15,26.35,22.5,0,1
19/06/18 08:30,32.9,29.12,0,1
19/06/18 08:45,67.86,47.81,0,1
19/06/18 09:00,79.88,30.64,0,1
19/06/18 09:15,79.06,22.97,0,1
19/06/18 09:30,86.22,18.68,0,1
19/06/18 09:45,64.12,18.94,0,1
19/06/18 10:00,39.53,7.78,0.32,1
19/06/18 10:15,37.26,5.18,0.97,1
19/06/18 10:30,38.38,7.52,0.04,1
19/06/18 10:45,39.13,7.49,0,1
19/06/18 11:00,39.02,7.02,0.04,1
19/06/18 11:15,34.06,14.8,0,1
19/06/18 11:30,35.64,21.49,0,1
19/06/18 11:45,42.01,28.55,0,1
19/06/18 12:00,47.45,33.88,0,1
19/06/18 12:15,10.01,1.94,15.48,1
19/06/18 12:30,6.23,0,25.27,1
19/06/18 12:45,6.23,0,24.7,1
19/06/18 13:00,7.06,0,24.73,1
19/06/18 13:15,32.33,6.91,4.57,1
19/06/18 13:30,43.27,16.74,0,1
19/06/18 13:45,43.81,16.27,0,1
19/06/18 14:00,45.11,16.81,0,1
19/06/18 14:15,50.83,21.53,0,1
19/06/18 14:30,73.26,29.63,0,1
19/06/18 14:45,48.67,17.68,0,1
19/06/18 15:00,81.07,26.68,0,1
19/06/18 15:15,73.84,24.88,0,1
19/06/18 15:30,66.96,23.04,0,1
19/06/18 15:45,91.91,30.53,0,1
19/06/18 16:00,91.44,31.75,0,1
19/06/18 16:15,65.99,32.11,0,1
19/06/18 16:30,54.4,25.42,0,1
19/06/18 16:45,49.28,17.24,0,1
19/06/18 17:00,43.67,17.06,0,1
19/06/18 17:15,42.55,15.48,0.04,1
19/06/18 17:30,41.33,12.53,0.11,1
19/06/18 17:45,30.1,0.29,6.59,1
19/06/18 18:00,29.77,0,7.09,1
19/06/18 18:15,35.82,18.97,1.48,1
19/06/18 18:30,54.43,43.88,0,1
19/06/18 18:45,49.03,29.7,0,1
19/06/18 19:00,44.93,21.06,0,1
19/06/18 19:15,38.41,12.35,0,1
19/06/18 19:30,51.19,23.8,0,1
19/06/18 19:45,49.57,19.91,0,1
19/06/18 20:00,43.31,17.68,0,1
19/06/18 20:15,35.03,5.54,0.04,1
19/06/18 20:30,32.87,4.68,0.04,1
19/06/18 20:45,32.44,3.89,0.04,1
19/06/18 21:00,14.98,0.61,15.7,1
19/06/18 21:15,6.66,0,22.54,1
19/06/18 21:30,4.14,0,18.32,1
19/06/18 21:45,4,0,17.21,1
19/06/18 22:00,3.92,0,18.18,1
19/06/18 22:15,3.89,1.08,11.23,1
19/06/18 22:30,3.71,5.29,0,1
19/06/18 22:45,3.74,5.47,0,1
19/06/18 23:00,3.67,5.36,0,1
19/06/18 23:15,3.67,4.97,0,1
19/06/18 23:30,3.56,4.75,0,1
19/06/18 23:45,3.53,5.15,0,1
19/06/18 00:00,3.06,5.47,0,1
20/06/18 00:15,3.1,5.51,0,1
20/06/18 00:30,3.1,5.65,0,1
20/06/18 00:45,3.1,5.76,0,1
20/06/18 01:00,3.13,5.8,0,1
20/06/18 01:15,3.1,5.76,0,1
20/06/18 01:30,3.64,6.23,0,1
20/06/18 01:45,3.53,6.05,0,1
20/06/18 02:00,3.1,5.83,0,1
20/06/18 02:15,3.1,5.69,0,1
20/06/18 02:30,3.1,5.72,0,1
20/06/18 02:45,3.06,5.76,0,1
20/06/18 03:00,3.13,5.8,0,1
20/06/18 03:15,3.78,5.69,0,1
20/06/18 03:30,3.31,5.9,0,1
20/06/18 03:45,3.1,5.98,0,1
20/06/18 04:00,3.1,5.83,0,1
20/06/18 04:15,3.13,5.9,0,1
20/06/18 04:30,3.17,6.05,0,1
20/06/18 04:45,3.13,5.94,0,1
20/06/18 05:00,3.1,6.01,0,1
20/06/18 05:15,3.13,6.16,0,1
20/06/18 05:30,3.1,6.16,0,1
20/06/18 05:45,3.17,6.41,0,1
20/06/18 06:00,3.2,6.34,0,1
20/06/18 06:15,3.1,6.01,0,1
20/06/18 06:30,3.49,6.3,0,1
20/06/18 06:45,3.56,6.26,0,1
20/06/18 07:00,3.06,5.83,0,1
20/06/18 07:15,3.13,5.98,0,1
20/06/18 07:30,3.92,5.76,0,1
20/06/18 07:45,3.6,5.47,0,1
20/06/18 08:00,13.18,13.82,0,1
20/06/18 08:15,59.4,46.4,0,1
20/06/18 08:30,64.69,57.56,0,1
20/06/18 08:45,107.21,78.95,0,1
20/06/18 09:00,97.78,62.78,0,1
20/06/18 09:15,92.05,39.74,0,1
20/06/18 09:30,109.08,48.17,0,1
20/06/18 09:45,65.92,22.61,0,1
20/06/18 10:00,99.4,37.55,0,1
20/06/18 10:15,94.32,40.79,0,1
20/06/18 10:30,69.12,27,0,1
20/06/18 10:45,102.17,45.47,0,1
20/06/18 11:00,105.95,48.17,0,1
20/06/18 11:15,90.68,53.32,0,1
20/06/18 11:30,105.34,62.68,0,1
20/06/18 11:45,83.66,55.33,0,1
20/06/18 12:00,103.18,63.5,0,1
20/06/18 12:15,9.32,1.84,10.4,1
20/06/18 12:30,3.92,0,16.7,1
20/06/18 12:45,4.1,0,16.2,1
20/06/18 13:00,4.75,0,24.19,1
20/06/18 13:15,34.56,10.94,7.31,1
20/06/18 13:30,110.99,50.11,0,1
20/06/18 13:45,74.38,33.7,0,1
20/06/18 14:00,110.02,46.12,0,1
20/06/18 14:15,101.77,40.9,0,1
20/06/18 14:30,89.39,39.02,0,1
20/06/18 14:45,90.04,43.85,0,1
20/06/18 15:00,79.09,31,0,1
20/06/18 15:15,60.7,34.52,0,1
20/06/18 15:30,55.91,26.24,0,1
20/06/18 15:45,55.62,30.38,0,1
20/06/18 16:00,62.57,33.26,0,1
20/06/18 16:15,60.08,32.08,0,1
20/06/18 16:30,52.16,23.94,0,1
20/06/18 16:45,64.8,36.32,0,1
20/06/18 17:00,51.52,25.06,0,1
20/06/18 17:15,49.57,22.28,0,1
20/06/18 17:30,50.98,23.76,0,1
20/06/18 17:45,32.47,0.4,6.34,1
20/06/18 18:00,31.14,0,7.16,1
20/06/18 18:15,32.08,15.12,1.55,1
20/06/18 18:30,40.43,33.26,0,1
20/06/18 18:45,44.39,25.81,0,1
20/06/18 19:00,53.03,30.74,0,1
20/06/18 19:15,44.68,17.28,0,1
20/06/18 19:30,45.43,20.09,0,1
20/06/18 19:45,50.36,25.81,0,1
20/06/18 20:00,38.84,14.44,0,1
20/06/18 20:15,42.98,17.64,0,1
20/06/18 20:30,41.65,19.44,0,1
20/06/18 20:45,27.54,4.86,6.84,1
20/06/18 21:00,7.6,0,22.36,1
20/06/18 21:15,6.55,0,23.76,1
20/06/18 21:30,3.78,0,25.7,1
20/06/18 21:45,3.74,0,25.06,1
20/06/18 22:00,3.85,0,23.58,1
20/06/18 22:15,3.67,0.94,13.32,1
20/06/18 22:30,3.49,4.32,0,1
20/06/18 22:45,3.42,4.28,0,1
20/06/18 23:00,3.46,4.28,0,1
20/06/18 23:15,3.38,4.1,0,1
20/06/18 23:30,3.49,3.96,0,1
20/06/18 23:45,3.38,4.03,0,1
20/06/18 00:00,3.49,4.32,0,1
21/06/18 00:15,4.5,6.26,0,1
21/06/18 00:30,4.07,5.72,0,1
21/06/18 00:45,3.46,4.36,0,1
21/06/18 01:00,2.92,4.68,0,1
21/06/18 01:15,2.92,4.72,0,1
21/06/18 01:30,2.84,4.72,0,1
21/06/18 01:45,2.88,4.75,0,1
21/06/18 02:00,2.92,4.9,0,1
21/06/18 02:15,2.95,4.75,0,1
21/06/18 02:30,2.88,4.9,0,1
21/06/18 02:45,2.92,4.9,0,1
21/06/18 03:00,2.92,5.04,0,1
21/06/18 03:15,2.92,5,0,1
21/06/18 03:30,2.88,4.9,0,1
21/06/18 03:45,2.99,4.93,0,1
21/06/18 04:00,2.95,5.15,0,1
21/06/18 04:15,3.13,4.82,0,1
21/06/18 04:30,3.46,4.64,0,1
21/06/18 04:45,3.13,4.9,0,1
21/06/18 05:00,2.99,5.22,0,1
21/06/18 05:15,2.95,5.58,0,1
21/06/18 05:30,2.88,5.4,0,1
21/06/18 05:45,3.31,5.72,0,1
21/06/18 06:00,3.46,5.69,0,1
21/06/18 06:15,2.92,5.36,0,1
21/06/18 06:30,3.02,5.58,0,1
21/06/18 06:45,2.92,5.62,0,1
21/06/18 07:00,2.92,5.47,0,1
21/06/18 07:15,2.92,5.36,0,1
21/06/18 07:30,3.13,5.44,0,1
21/06/18 07:45,3.35,5.29,0,1
21/06/18 08:00,3.46,5.22,0,1
21/06/18 08:15,38.02,40.25,0,1
21/06/18 08:30,58.18,59.69,0,1
21/06/18 08:45,56.02,57.28,0,1
21/06/18 09:00,58.39,36.61,0,1
21/06/18 09:15,61.74,30.89,0,1
21/06/18 09:30,48.06,20.95,0,1
21/06/18 09:45,56.09,28.69,0,1
21/06/18 10:00,52.31,22.9,0,1
21/06/18 10:15,44.06,15.44,0,1
21/06/18 10:30,43.31,16.13,0,1
21/06/18 10:45,50.33,20.38,0,1
21/06/18 11:00,45.07,18.76,0,1
21/06/18 11:15,37.87,23.51,0,1
21/06/18 11:30,45.47,34.31,0,1
21/06/18 11:45,53.75,39.89,0,1
21/06/18 12:00,45.32,27.14,0,1
21/06/18 12:15,16.42,6.16,13.5,1
21/06/18 12:30,4.75,0,25.67,1
21/06/18 12:45,4.61,0,21.82,1
21/06/18 13:00,4.1,0,16.49,1
21/06/18 13:15,39.17,15.52,3.53,1
21/06/18 13:30,48.82,23.29,0,1
21/06/18 13:45,51.88,22.32,0,1
21/06/18 14:00,47.27,17.46,0,1
21/06/18 14:15,54.43,23.8,0,1
21/06/18 14:30,45.5,17.64,0,1
21/06/18 14:45,37.76,11.77,0,1
21/06/18 15:00,52.96,22.82,0,1
21/06/18 15:15,48.42,19.22,0,1
21/06/18 15:30,44.5,15.41,0,1
21/06/18 15:45,43.34,13.28,0,1
21/06/18 16:00,39.74,14.08,0.04,1
21/06/18 16:15,48.96,20.88,0,1
21/06/18 16:30,42.95,15.26,0,1
21/06/18 16:45,55.44,25.24,0,1
21/06/18 17:00,49.39,24.19,0,1
21/06/18 17:15,42.8,18.86,0,1
21/06/18 17:30,34.38,5.33,2.88,1
21/06/18 17:45,29.56,0,8.21,1
21/06/18 18:00,28.3,0,8.71,1
21/06/18 18:15,31.61,12.02,1.84,1
21/06/18 18:30,38.09,21.89,0,1
21/06/18 18:45,45.86,19.58,0,1
21/06/18 19:00,46.76,11.95,0,1
21/06/18 19:15,40.57,12.82,0,1
21/06/18 19:30,50.04,21.31,0,1
21/06/18 19:45,35.14,10.69,0,1
21/06/18 20:00,34.24,7.56,0.07,1
21/06/18 20:15,47.45,11.84,0.04,1
21/06/18 20:30,44.24,14.22,0,1
21/06/18 20:45,33.7,3.06,0.04,1
21/06/18 21:00,10.55,0.29,19.84,1
21/06/18 21:15,4.21,0,21.64,1
21/06/18 21:30,3.92,0,19.87,1
21/06/18 21:45,3.92,0,17.5,1
21/06/18 22:00,3.96,0,17.1,1
21/06/18 22:15,3.78,1.08,10.26,1
21/06/18 22:30,3.6,5.08,0,1
21/06/18 22:45,3.6,5.04,0,1
21/06/18 23:00,3.56,5,0,1
21/06/18 23:15,3.53,4.75,0,1
21/06/18 23:30,3.53,4.57,0,1
21/06/18 23:45,4.14,6.08,0,1
21/06/18 00:00,4.14,6.52,0,1
22/06/18 00:15,2.92,5.22,0,1
22/06/18 00:30,2.95,5.51,0,1
22/06/18 00:45,3.06,5.65,0,1
22/06/18 01:00,3.02,5.62,0,1
22/06/18 01:15,2.95,5.58,0,1
22/06/18 01:30,3.02,5.65,0,1
22/06/18 01:45,2.99,5.62,0,1
22/06/18 02:00,3.02,5.76,0,1
22/06/18 02:15,3.13,5.83,0,1
22/06/18 02:30,3.02,5.72,0,1
22/06/18 02:45,3.02,5.72,0,1
22/06/18 03:00,2.99,5.62,0,1
22/06/18 03:15,2.99,5.76,0,1
22/06/18 03:30,3.02,5.62,0,1
22/06/18 03:45,3.46,5.36,0,1
22/06/18 04:00,3.42,5.4,0,1
22/06/18 04:15,3.2,5.87,0,1
22/06/18 04:30,3.56,6.08,0,1
22/06/18 04:45,3.02,5.76,0,1
22/06/18 05:00,3.02,5.72,0,1
22/06/18 05:15,2.95,5.58,0,1
22/06/18 05:30,2.95,5.58,0,1
22/06/18 05:45,2.95,5.8,0,1
22/06/18 06:00,2.95,5.69,0,1
22/06/18 06:15,2.92,5.47,0,1
22/06/18 06:30,2.99,5.44,0,1
22/06/18 06:45,2.95,5.44,0,1
22/06/18 07:00,2.95,5.4,0,1
22/06/18 07:15,2.99,5.4,0,1
22/06/18 07:30,3.38,5.26,0,1
22/06/18 07:45,3.85,4.93,0,1
22/06/18 08:00,8.75,10.08,0,1
22/06/18 08:15,44.06,43.99,0,1
22/06/18 08:30,54.61,56.7,0,1
22/06/18 08:45,56.84,61.09,0,1
22/06/18 09:00,55.01,37.73,0,1
22/06/18 09:15,54,30.17,0,1
22/06/18 09:30,59.29,30.82,0,1
22/06/18 09:45,48.42,21.6,0,1
22/06/18 10:00,51.98,26.53,0,1
22/06/18 10:15,55.69,29.77,0,1
22/06/18 10:30,60.05,31.57,0,1
22/06/18 10:45,64.73,35.78,0,1
22/06/18 11:00,65.52,37.69,0,1
22/06/18 11:15,64.3,49.75,0,1
22/06/18 11:30,60.91,48.17,0,1
22/06/18 11:45,56.88,46.48,0,1
22/06/18 12:00,61.92,52.7,0,1
22/06/18 12:15,12.13,5.8,9.25,1
22/06/18 12:30,4.36,0,16.42,1
22/06/18 12:45,4.46,0,15.91,1
22/06/18 13:00,4.97,0,21.28,1
22/06/18 13:15,40.07,15.01,6.26,1
22/06/18 13:30,57.28,30.53,0,1
22/06/18 13:45,64.33,34.78,0,1
22/06/18 14:00,57.82,25.42,0,1
22/06/18 14:15,51.7,22.43,0,1
22/06/18 14:30,48.74,19.26,0,1
22/06/18 14:45,50.29,22.57,0,1
22/06/18 15:00,46.8,17.89,0,1
22/06/18 15:15,42.7,17.28,0,1
22/06/18 15:30,41.83,15.84,0,1
22/06/18 15:45,44.1,17.39,0,1
22/06/18 16:00,49.1,23.58,0,1
22/06/18 16:15,69.08,40.5,0,1
22/06/18 16:30,41.94,16.31,0,1
22/06/18 16:45,39.2,13.93,0,1
22/06/18 17:00,45.25,19.19,0,1
22/06/18 17:15,56.77,31.64,0,1
22/06/18 17:30,47.41,22.61,0.07,1
22/06/18 17:45,27.9,0.14,7.45,1
22/06/18 18:00,26.93,0,8.5,1
22/06/18 18:15,34.02,19.98,1.8,1
22/06/18 18:30,54.86,44.86,0,1
22/06/18 18:45,52.31,33.62,0,1
22/06/18 19:00,39.82,16.96,0,1
22/06/18 19:15,43.2,20.2,0,1
22/06/18 19:30,56.99,30.64,0,1
22/06/18 19:45,45.83,23.15,0,1
22/06/18 20:00,54.36,32.51,0,1
22/06/18 20:15,51.3,26.39,0,1
22/06/18 20:30,40.61,10.4,0,1
22/06/18 20:45,31.64,7.34,5.72,1
22/06/18 21:00,7.02,0,23.4,1
22/06/18 21:15,5.83,0,20.2,1
22/06/18 21:30,3.78,0,19.8,1
22/06/18 21:45,3.78,0,19.58,1
22/06/18 22:00,3.74,0,20.2,1
22/06/18 22:15,3.74,1.22,11.48,1
22/06/18 22:30,3.46,5.4,0,1
22/06/18 22:45,3.42,5.36,0,1
22/06/18 23:00,3.46,5.29,0,1
22/06/18 23:15,3.42,4.97,0,1
22/06/18 23:30,3.38,4.86,0,1
22/06/18 23:45,3.42,4.86,0,1
22/06/18 00:00,3.35,5.04,0,1
23/06/18 00:15,3.42,5,0,1
23/06/18 00:30,3.2,4.07,0,1
23/06/18 00:45,2.7,4.43,0,1
23/06/18 01:00,2.63,4.28,0,1
23/06/18 01:15,3.02,4.64,0,1
23/06/18 01:30,3.35,4.93,0,1
23/06/18 01:45,2.81,4.57,0,1
23/06/18 02:00,2.74,4.54,0,1
23/06/18 02:15,2.7,4.46,0,1
23/06/18 02:30,2.74,4.46,0,1
23/06/18 02:45,2.66,4.43,0,1
23/06/18 03:00,2.7,4.5,0,1
23/06/18 03:15,2.7,4.18,0,1
23/06/18 03:30,2.74,4.1,0,1
23/06/18 03:45,2.66,4.14,0,1
23/06/18 04:00,2.7,4.07,0,1
23/06/18 04:15,2.74,4.03,0,1
23/06/18 04:30,3.24,3.89,0,1
23/06/18 04:45,2.66,4.14,0,1
23/06/18 05:00,2.7,4.14,0,1
23/06/18 05:15,2.66,4.46,0,1
23/06/18 05:30,2.63,4.5,0,1
23/06/18 05:45,2.63,4.43,0,1
23/06/18 06:00,2.66,4.5,0,1
23/06/18 06:15,2.7,4.5,0,1
23/06/18 06:30,2.74,4.43,0,1
23/06/18 06:45,2.81,4.39,0,1
23/06/18 07:00,3.2,4.57,0,1
23/06/18 07:15,2.66,4.36,0,1
23/06/18 07:30,2.99,4.14,0,1
23/06/18 07:45,3.49,3.82,0,1
23/06/18 08:00,3.53,3.92,0,1
23/06/18 08:15,29.27,28.94,0,1
23/06/18 08:30,41.98,39.89,0,1
23/06/18 08:45,42.05,39.53,0,1
23/06/18 09:00,41.18,16.42,0.36,1
23/06/18 09:15,29.59,1.19,1.66,1
23/06/18 09:30,28.15,0.29,2.3,1
23/06/18 09:45,27.9,0.36,2.3,1
23/06/18 10:00,27.68,0.4,2.38,1
23/06/18 10:15,40.57,9.04,0.58,1
23/06/18 10:30,39.06,10.73,0.72,1
23/06/18 10:45,28.4,1.55,1.48,1
23/06/18 11:00,29.56,2.63,1.04,1
23/06/18 11:15,29.3,13,0.32,1
23/06/18 11:30,41.47,26.32,0,1
23/06/18 11:45,29.81,16.49,0,1
23/06/18 12:00,41.4,28.33,0,1
23/06/18 12:15,9.83,3.35,9.76,1
23/06/18 12:30,3.42,0,18.36,1
23/06/18 12:45,4.1,0,26.17,1
23/06/18 13:00,3.71,0,21.85,1
23/06/18 13:15,29.05,4.21,6.08,1
23/06/18 13:30,38.09,8.96,0.97,1
23/06/18 13:45,34.52,3.64,0.94,1
23/06/18 14:00,40.03,8.14,1.04,1
23/06/18 14:15,34.63,5.98,1.26,1
23/06/18 14:30,42.26,13.72,0.94,1
23/06/18 14:45,43.63,12.38,0.68,1
23/06/18 15:00,38.59,8.17,1.04,1
23/06/18 15:15,36,6.91,1.19,1
23/06/18 15:30,29.7,2.16,1.19,1
23/06/18 15:45,29.12,1.51,1.51,1
23/06/18 16:00,28.73,1.3,1.76,1
23/06/18 16:15,45.68,11.34,0.5,1
23/06/18 16:30,36.36,4.5,1.08,1
23/06/18 16:45,40.14,9.54,0.76,1
23/06/18 17:00,15.52,0.14,17.03,1
23/06/18 17:15,5.22,0,26.42,1
23/06/18 17:30,3.92,0,26.42,1
23/06/18 17:45,3.64,0,26.21,1
23/06/18 18:00,3.6,0,26.24,1
23/06/18 18:15,3.35,0,11.48,1
23/06/18 18:30,3.24,0,7.13,1
23/06/18 18:45,3.35,0,17.71,1
23/06/18 19:00,3.49,0,26.32,1
23/06/18 19:15,3.49,0,26.28,1
23/06/18 19:30,3.42,0,26.35,1
23/06/18 19:45,2.92,0,18.29,1
23/06/18 20:00,2.88,0,17.39,1
23/06/18 20:15,2.84,0,17.42,1
23/06/18 20:30,2.81,0,17.39,1
23/06/18 20:45,2.92,0,17.46,1
23/06/18 21:00,2.84,0,17.39,1
23/06/18 21:15,2.81,0,17.32,1
23/06/18 21:30,2.88,0,17.28,1
23/06/18 21:45,2.84,0,17.21,1
23/06/18 22:00,2.84,0,17.32,1
23/06/18 22:15,2.77,0.72,10.76,1
23/06/18 22:30,2.63,3.38,0,1
23/06/18 22:45,3.13,3.92,0,1
23/06/18 23:00,2.88,3.46,0,1
23/06/18 23:15,2.52,3.02,0,1
23/06/18 23:30,2.48,2.99,0,1
23/06/18 23:45,3.13,3.2,0,1
23/06/18 00:00,2.74,3.35,0,1
24/06/18 00:15,2.52,3.1,0,1
24/06/18 00:30,2.56,3.24,0,1
24/06/18 00:45,2.56,3.28,0,1
24/06/18 01:00,2.63,3.31,0,1
24/06/18 01:15,2.59,3.31,0,1
24/06/18 01:30,2.56,3.28,0,1
24/06/18 01:45,2.59,3.49,0,1
24/06/18 02:00,2.59,3.46,0,1
24/06/18 02:15,2.56,3.42,0,1
24/06/18 02:30,2.56,3.42,0,1
24/06/18 02:45,2.7,3.53,0,1
24/06/18 03:00,2.59,3.42,0,1
24/06/18 03:15,2.59,3.38,0,1
24/06/18 03:30,2.99,3.35,0,1
24/06/18 03:45,3.64,4.1,0,1
24/06/18 04:00,3.1,4,0,1
24/06/18 04:15,2.66,3.49,0,1
24/06/18 04:30,2.59,3.42,0,1
24/06/18 04:45,2.56,3.38,0,1
24/06/18 05:00,2.59,3.42,0,1
24/06/18 05:15,2.56,3.56,0,1
24/06/18 05:30,2.56,3.6,0,1
24/06/18 05:45,2.59,3.67,0,1
24/06/18 06:00,2.59,3.56,0,1
24/06/18 06:15,2.56,3.6,0,1
24/06/18 06:30,2.52,3.67,0,1
24/06/18 06:45,2.56,3.67,0,1
24/06/18 07:00,2.52,3.6,0,1
24/06/18 07:15,2.63,3.6,0,1
24/06/18 07:30,2.56,3.53,0,1
24/06/18 07:45,2.63,3.49,0,1
24/06/18 08:00,2.63,3.6,0,1
24/06/18 08:15,21.56,21.28,0,1
24/06/18 08:30,22.9,23.36,0,1
24/06/18 08:45,23.36,19.87,0,1
24/06/18 09:00,23.04,2.92,6.3,1
24/06/18 09:15,21.53,0.14,10.87,1
24/06/18 09:30,23.76,0.29,5.33,1
24/06/18 09:45,24.19,0.43,5.4,1
24/06/18 10:00,23.69,0.04,5.62,1
24/06/18 10:15,23.54,0.18,5.8,1
24/06/18 10:30,22.54,0.22,9.58,1
24/06/18 10:45,21.53,0,13.68,1
24/06/18 11:00,21.53,0,14.08,1
24/06/18 11:15,21.82,4.57,3.06,1
24/06/18 11:30,22.46,4.57,0.04,1
24/06/18 11:45,9.97,1.33,3.28,1
24/06/18 12:00,3.35,0,5.15,1
24/06/18 12:15,3.89,0,15.84,1
24/06/18 12:30,4.18,0,25.63,1
24/06/18 12:45,4.14,0,25.6,1
24/06/18 13:00,4.18,0,25.56,1
24/06/18 13:15,22.61,0.54,8.64,1
24/06/18 13:30,29.41,1.26,1.08,1
24/06/18 13:45,29.34,1.48,1.04,1
24/06/18 14:00,29.09,0.47,1.37,1
24/06/18 14:15,29.27,0.47,1.3,1
24/06/18 14:30,28.01,0.4,1.51,1
24/06/18 14:45,27.94,0.32,1.66,1
24/06/18 15:00,28.51,0.97,1.26,1
24/06/18 15:15,28.66,0.58,1.48,1
24/06/18 15:30,28.19,0.5,1.62,1
24/06/18 15:45,13.07,0.11,16.81,1
24/06/18 16:00,4.79,0,24.77,1
24/06/18 16:15,5.54,0,24.8,1
24/06/18 16:30,5.11,0,25.16,1
24/06/18 16:45,4,0,25.85,1
24/06/18 17:00,3.89,0,24.12,1
24/06/18 17:15,3.71,0,24.48,1
24/06/18 17:30,3.1,0,16.88,1
24/06/18 17:45,3.06,0,16.85,1
24/06/18 18:00,3.02,0,16.85,1
24/06/18 18:15,2.92,0,7.56,1
24/06/18 18:30,2.84,0,5.15,1
24/06/18 18:45,2.95,0,11.7,1
24/06/18 19:00,3.02,0,16.96,1
24/06/18 19:15,2.99,0,17.03,1
24/06/18 19:30,2.99,0,16.96,1
24/06/18 19:45,3.17,0,18.07,1
24/06/18 20:00,3.64,0,24.95,1
24/06/18 20:15,3.31,0,19.98,1
24/06/18 20:30,3.02,0,17.1,1
24/06/18 20:45,3.02,0,17.14,1
24/06/18 21:00,3.02,0,17.14,1
24/06/18 21:15,3.02,0,17.1,1
24/06/18 21:30,2.99,0,17.06,1
24/06/18 21:45,3.35,0,20.12,1
24/06/18 22:00,3.6,0,24.3,1
24/06/18 22:15,2.92,0.9,10.37,1
24/06/18 22:30,2.81,4.39,0,1
24/06/18 22:45,2.81,4.43,0,1
24/06/18 23:00,2.84,4.39,0,1
24/06/18 23:15,2.84,4.1,0,1
24/06/18 23:30,2.77,4.1,0,1
24/06/18 23:45,2.77,4.25,0,1
24/06/18 00:00,2.81,4.28,0,1
25/06/18 00:15,2.84,4.32,0,1
25/06/18 00:30,2.84,4.46,0,1
25/06/18 00:45,2.92,4.64,0,1
25/06/18 01:00,2.95,4.68,0,1
25/06/18 01:15,3.46,5.04,0,1
25/06/18 01:30,3.31,4.36,0,1
